- Destino, Partida (dia/mês/ano hora:minuto), Assento, Passagem (inteira, meia ou gratuita)

Sobral, 22/10/20 09:57, 27, inteira
Sobral, 23/10/20 09:57, 72, meia
Sobral, 23/10/20 09:57, 60, inteira
Sobral, 23/10/20 09:57, 85, inteira
Sobral, 23/10/20 09:57, 6, inteira
Sobral, 23/10/20 09:57, 96, gratuita
Sobral, 23/10/20 09:57, 31, gratuita
Sobral, 23/10/20 09:57, 53, meia
Sobral, 23/10/20 09:57, 15, inteira
Sobral, 23/10/20 09:57, 3, meia
Sobral, 23/10/20 09:57, 30, meia
Sobral, 23/10/20 09:57, 81, inteira
Sobral, 23/10/20 09:57, 65, inteira
Sobral, 23/10/20 09:57, 68, inteira
Sobral, 23/10/20 09:57, 34, inteira
Sobral, 23/10/20 09:57, 7, gratuita
Sobral, 23/10/20 09:57, 18, inteira
Sobral, 23/10/20 09:57, 14, meia
Sobral, 23/10/20 09:57, 46, meia
Sobral, 23/10/20 09:57, 57, meia
Sobral, 23/10/20 09:57, 39, meia
Sobral, 23/10/20 09:57, 10, inteira
Sobral, 23/10/20 09:57, 26, gratuita
Sobral, 23/10/20 09:57, 89, gratuita
Sobral, 23/10/20 09:57, 49, inteira
Sobral, 23/10/20 09:57, 64, meia
Sobral, 23/10/20 09:57, 80, meia
Sobral, 23/10/20 09:57, 22, inteira
Sobral, 23/10/20 09:57, 92, meia
Sobral, 24/10/20 09:57, 47, inteira
Sobral, 24/10/20 09:57, 92, inteira
Sobral, 24/10/20 09:57, 68, gratuita
Sobral, 24/10/20 09:57, 84, gratuita
Sobral, 24/10/20 09:57, 89, meia
Sobral, 25/10/20 09:57, 91, gratuita
Sobral, 25/10/20 09:57, 12, meia
Sobral, 25/10/20 09:57, 4, inteira
Sobral, 25/10/20 09:57, 33, meia
Sobral, 25/10/20 09:57, 94, meia
Sobral, 25/10/20 09:57, 17, meia
Sobral, 26/10/20 09:57, 86, inteira
Sobral, 26/10/20 09:57, 1, gratuita
Sobral, 26/10/20 09:57, 16, meia
Sobral, 26/10/20 09:57, 44, meia
Sobral, 26/10/20 09:57, 67, inteira
Sobral, 26/10/20 09:57, 50, meia
Sobral, 26/10/20 09:57, 13, inteira
Sobral, 26/10/20 09:57, 37, meia
Sobral, 26/10/20 09:57, 29, meia
Sobral, 26/10/20 09:57, 9, inteira
Sobral, 26/10/20 09:57, 21, gratuita
Sobral, 26/10/20 09:57, 17, inteira
Sobral, 26/10/20 09:57, 78, inteira
Sobral, 26/10/20 09:57, 4, inteira
Sobral, 26/10/20 09:57, 91, meia
Sobral, 26/10/20 09:57, 58, inteira
Sobral, 26/10/20 09:57, 70, gratuita
Sobral, 26/10/20 09:57, 24, gratuita
Sobral, 26/10/20 09:57, 63, gratuita
Sobral, 26/10/20 09:57, 12, inteira
Sobral, 26/10/20 09:57, 20, gratuita
Sobral, 26/10/20 09:57, 71, inteira
Sobral, 27/10/20 09:57, 80, inteira
Sobral, 27/10/20 09:57, 52, gratuita
Sobral, 27/10/20 09:57, 11, inteira
Sobral, 27/10/20 09:57, 14, meia
Sobral, 27/10/20 09:57, 39, inteira
Sobral, 27/10/20 09:57, 7, gratuita
Sobral, 27/10/20 09:57, 35, inteira
Sobral, 27/10/20 09:57, 69, inteira
Sobral, 27/10/20 09:57, 64, gratuita
Sobral, 27/10/20 09:57, 31, inteira
Sobral, 27/10/20 09:57, 72, meia
Sobral, 27/10/20 09:57, 93, inteira
Sobral, 27/10/20 09:57, 10, gratuita
Sobral, 27/10/20 09:57, 38, meia
Sobral, 27/10/20 09:57, 15, inteira
Sobral, 27/10/20 09:57, 96, inteira
Sobral, 27/10/20 09:57, 2, inteira
Sobral, 27/10/20 09:57, 23, meia
Sobral, 27/10/20 09:57, 18, inteira
Sobral, 27/10/20 09:57, 43, meia
Sobral, 27/10/20 09:57, 42, meia
Sobral, 27/10/20 09:57, 88, meia
Sobral, 27/10/20 09:57, 77, inteira
Sobral, 27/10/20 09:57, 34, inteira
Sobral, 27/10/20 09:57, 19, meia
Sobral, 28/10/20 09:57, 48, inteira
Sobral, 29/10/20 09:57, 83, inteira
Sobral, 29/10/20 09:57, 54, meia
Sobral, 29/10/20 09:57, 71, meia
Sobral, 29/10/20 09:57, 78, gratuita
Sobral, 29/10/20 09:57, 28, inteira
Sobral, 29/10/20 09:57, 29, inteira
Sobral, 29/10/20 09:57, 4, meia
Sobral, 29/10/20 09:57, 90, meia
Sobral, 29/10/20 09:57, 59, meia
Sobral, 29/10/20 09:57, 44, meia
Sobral, 29/10/20 09:57, 51, gratuita
Sobral, 29/10/20 09:57, 17, meia
Sobral, 29/10/20 09:57, 24, meia
Sobral, 29/10/20 09:57, 12, inteira
Sobral, 29/10/20 09:57, 75, gratuita
Sobral, 29/10/20 09:57, 58, gratuita
Sobral, 29/10/20 09:57, 62, meia
Sobral, 29/10/20 09:57, 1, gratuita
Sobral, 29/10/20 09:57, 82, inteira
Sobral, 29/10/20 09:57, 37, meia
Sobral, 29/10/20 09:57, 9, gratuita
Sobral, 29/10/20 09:57, 21, inteira
Sobral, 29/10/20 09:57, 70, meia
Sobral, 30/10/20 09:57, 83, inteira
Sobral, 30/10/20 09:57, 86, gratuita
Sobral, 30/10/20 09:57, 36, meia
Sobral, 30/10/20 09:57, 17, gratuita
Sobral, 31/10/20 09:57, 16, inteira
Sobral, 31/10/20 09:57, 21, inteira
Sobral, 31/10/20 09:57, 44, inteira
Sobral, 31/10/20 09:57, 50, meia
Sobral, 31/10/20 09:57, 79, inteira
Sobral, 31/10/20 09:57, 12, gratuita
Sobral, 31/10/20 09:57, 63, meia
Sobral, 31/10/20 09:57, 41, inteira
Sobral, 31/10/20 09:57, 91, inteira
Sobral, 31/10/20 09:57, 8, inteira
Sobral, 31/10/20 09:57, 13, meia
Sobral, 31/10/20 09:57, 70, inteira
Sobral, 31/10/20 09:57, 95, meia
Sobral, 31/10/20 09:57, 54, gratuita
Sobral, 31/10/20 09:57, 58, inteira
Sobral, 01/11/20 09:57, 12, inteira
Sobral, 01/11/20 09:57, 17, meia
Sobral, 01/11/20 09:57, 59, inteira
Sobral, 01/11/20 09:57, 55, inteira
Sobral, 01/11/20 09:57, 54, meia
Sobral, 01/11/20 09:57, 66, meia
Sobral, 01/11/20 09:57, 36, meia
Sobral, 01/11/20 09:57, 21, meia
Sobral, 01/11/20 09:57, 44, meia
Sobral, 01/11/20 09:57, 75, inteira
Sobral, 01/11/20 09:57, 70, inteira
Sobral, 01/11/20 09:57, 37, inteira
Sobral, 01/11/20 09:57, 5, meia
Sobral, 01/11/20 09:57, 82, inteira
Sobral, 01/11/20 09:57, 91, inteira
Sobral, 01/11/20 09:57, 50, meia
Sobral, 01/11/20 09:57, 86, meia
Sobral, 01/11/20 09:57, 79, inteira
Sobral, 01/11/20 09:57, 51, inteira
Sobral, 01/11/20 09:57, 78, inteira
Sobral, 01/11/20 09:57, 58, meia
Sobral, 01/11/20 09:57, 33, meia
Sobral, 01/11/20 09:57, 95, inteira
Sobral, 01/11/20 09:57, 71, inteira
Sobral, 01/11/20 09:57, 94, meia
Sobral, 01/11/20 09:57, 4, meia
Sobral, 01/11/20 09:57, 48, inteira
Sobral, 01/11/20 09:57, 8, inteira
Sobral, 01/11/20 09:57, 16, inteira
Sobral, 01/11/20 09:57, 45, inteira
Sobral, 01/11/20 09:57, 62, inteira
Sobral, 01/11/20 09:57, 87, gratuita
Sobral, 01/11/20 09:57, 41, inteira
Sobral, 01/11/20 09:57, 1, meia
Sobral, 01/11/20 09:57, 29, inteira
Sobral, 01/11/20 09:57, 28, inteira
Sobral, 01/11/20 09:57, 32, meia
Sobral, 01/11/20 09:57, 25, inteira
Sobral, 01/11/20 09:57, 40, inteira
Sobral, 01/11/20 09:57, 24, meia
Sobral, 01/11/20 09:57, 63, meia
Sobral, 01/11/20 09:57, 90, meia
Sobral, 01/11/20 09:57, 67, gratuita
Sobral, 01/11/20 09:57, 83, inteira
Sobral, 01/11/20 09:57, 20, meia
Sobral, 01/11/20 09:57, 74, meia
Sobral, 01/11/20 09:57, 9, gratuita
Sobral, 01/11/20 09:57, 13, inteira
Sobral, 02/11/20 09:57, 61, gratuita
Sobral, 02/11/20 09:57, 53, gratuita
Sobral, 02/11/20 09:57, 68, gratuita
Sobral, 02/11/20 09:57, 26, meia
Sobral, 02/11/20 09:57, 23, gratuita
Russas, 19/10/20 06:18, 19, inteira
Russas, 19/10/20 06:18, 60, inteira
Russas, 19/10/20 06:18, 41, meia
Russas, 19/10/20 06:18, 44, inteira
Russas, 19/10/20 06:18, 49, inteira
Russas, 19/10/20 06:18, 26, inteira
Russas, 19/10/20 06:18, 61, inteira
Russas, 19/10/20 06:18, 11, meia
Russas, 19/10/20 06:18, 18, gratuita
Russas, 19/10/20 06:18, 53, inteira
Russas, 19/10/20 06:18, 22, inteira
Russas, 19/10/20 06:18, 36, gratuita
Russas, 19/10/20 06:18, 15, meia
Russas, 19/10/20 06:18, 64, meia
Russas, 19/10/20 06:18, 33, inteira
Russas, 19/10/20 06:18, 27, inteira
Russas, 19/10/20 06:18, 7, meia
Russas, 19/10/20 06:18, 31, inteira
Russas, 19/10/20 06:18, 3, inteira
Russas, 20/10/20 06:18, 30, meia
Russas, 20/10/20 06:18, 64, meia
Russas, 20/10/20 06:18, 27, meia
Russas, 20/10/20 06:18, 56, meia
Russas, 20/10/20 06:18, 45, inteira
Russas, 20/10/20 06:18, 60, inteira
Russas, 20/10/20 06:18, 41, inteira
Russas, 20/10/20 06:18, 53, meia
Russas, 20/10/20 06:18, 7, meia
Russas, 20/10/20 06:18, 33, inteira
Russas, 20/10/20 06:18, 18, inteira
Russas, 20/10/20 06:18, 36, meia
Russas, 20/10/20 06:18, 10, gratuita
Russas, 20/10/20 06:18, 61, gratuita
Russas, 20/10/20 06:18, 40, inteira
Russas, 20/10/20 06:18, 52, inteira
Russas, 20/10/20 06:18, 31, inteira
Russas, 20/10/20 06:18, 23, inteira
Russas, 20/10/20 06:18, 44, meia
Russas, 20/10/20 06:18, 2, inteira
Russas, 21/10/20 06:18, 10, meia
Russas, 21/10/20 06:18, 22, meia
Russas, 21/10/20 06:18, 14, gratuita
Russas, 21/10/20 06:18, 48, inteira
Russas, 21/10/20 06:18, 45, inteira
Russas, 21/10/20 06:18, 57, inteira
Russas, 21/10/20 06:18, 19, meia
Russas, 21/10/20 06:18, 36, inteira
Russas, 21/10/20 06:18, 44, gratuita
Russas, 21/10/20 06:18, 56, inteira
Russas, 21/10/20 06:18, 37, inteira
Russas, 21/10/20 06:18, 33, meia
Russas, 21/10/20 06:18, 26, inteira
Russas, 21/10/20 06:18, 52, inteira
Russas, 22/10/20 06:18, 51, inteira
Russas, 22/10/20 06:18, 58, gratuita
Russas, 22/10/20 06:18, 28, inteira
Russas, 22/10/20 06:18, 63, gratuita
Russas, 22/10/20 06:18, 25, inteira
Russas, 22/10/20 06:18, 12, meia
Russas, 22/10/20 06:18, 24, inteira
Russas, 22/10/20 06:18, 8, gratuita
Russas, 22/10/20 06:18, 20, inteira
Russas, 22/10/20 06:18, 5, gratuita
Russas, 22/10/20 06:18, 39, meia
Russas, 22/10/20 06:18, 9, inteira
Russas, 22/10/20 06:18, 35, inteira
Russas, 22/10/20 06:18, 42, meia
Russas, 23/10/20 06:18, 62, meia
Russas, 23/10/20 06:18, 38, inteira
Russas, 23/10/20 06:18, 63, meia
Russas, 23/10/20 06:18, 16, inteira
Russas, 23/10/20 06:18, 39, meia
Russas, 23/10/20 06:18, 51, inteira
Russas, 23/10/20 06:18, 4, inteira
Russas, 23/10/20 06:18, 25, meia
Russas, 23/10/20 06:18, 59, inteira
Russas, 23/10/20 06:18, 47, meia
Russas, 23/10/20 06:18, 28, inteira
Russas, 23/10/20 06:18, 42, meia
Russas, 23/10/20 06:18, 32, meia
Russas, 23/10/20 06:18, 35, inteira
Russas, 23/10/20 06:18, 50, inteira
Russas, 23/10/20 06:18, 58, gratuita
Russas, 23/10/20 06:18, 46, inteira
Russas, 23/10/20 06:18, 55, inteira
Russas, 23/10/20 06:18, 9, gratuita
Russas, 23/10/20 06:18, 8, inteira
Russas, 23/10/20 06:18, 29, inteira
Russas, 23/10/20 06:18, 54, meia
Russas, 23/10/20 06:18, 24, meia
Russas, 23/10/20 06:18, 43, inteira
Russas, 23/10/20 06:18, 34, meia
Russas, 23/10/20 06:18, 21, inteira
Russas, 23/10/20 06:18, 13, meia
Russas, 23/10/20 06:18, 1, meia
Russas, 23/10/20 06:18, 17, gratuita
Russas, 23/10/20 06:18, 5, inteira
Russas, 23/10/20 06:18, 20, gratuita
Russas, 24/10/20 06:18, 4, gratuita
Russas, 24/10/20 06:18, 50, meia
Russas, 24/10/20 06:18, 59, inteira
Russas, 24/10/20 06:18, 16, inteira
Russas, 24/10/20 06:18, 51, inteira
Russas, 24/10/20 06:18, 21, inteira
Russas, 24/10/20 06:18, 58, inteira
Russas, 24/10/20 06:18, 17, inteira
Russas, 24/10/20 06:18, 8, inteira
Russas, 24/10/20 06:18, 63, inteira
Russas, 24/10/20 06:18, 12, gratuita
Russas, 24/10/20 06:18, 35, inteira
Russas, 25/10/20 06:18, 15, gratuita
Russas, 25/10/20 06:18, 33, inteira
Russas, 25/10/20 06:18, 49, inteira
Russas, 25/10/20 06:18, 19, inteira
Russas, 25/10/20 06:18, 41, meia
Russas, 25/10/20 06:18, 6, inteira
Russas, 25/10/20 06:18, 52, meia
Russas, 25/10/20 06:18, 53, meia
Russas, 25/10/20 06:18, 11, meia
Russas, 25/10/20 06:18, 7, meia
Russas, 25/10/20 06:18, 2, gratuita
Russas, 25/10/20 06:18, 60, meia
Russas, 25/10/20 06:18, 18, inteira
Russas, 25/10/20 06:18, 40, meia
Russas, 25/10/20 06:18, 61, inteira
Russas, 25/10/20 06:18, 14, gratuita
Russas, 25/10/20 06:18, 44, meia
Russas, 25/10/20 06:18, 30, meia
Russas, 25/10/20 06:18, 3, meia
Russas, 25/10/20 06:18, 26, inteira
Russas, 25/10/20 06:18, 56, meia
Russas, 25/10/20 06:18, 36, meia
Russas, 26/10/20 06:18, 42, meia
Russas, 26/10/20 06:18, 1, inteira
Russas, 26/10/20 06:18, 50, inteira
Russas, 26/10/20 06:18, 32, inteira
Russas, 26/10/20 06:18, 20, inteira
Russas, 26/10/20 06:18, 8, inteira
Russas, 26/10/20 06:18, 62, meia
Russas, 26/10/20 06:18, 25, inteira
Russas, 26/10/20 06:18, 51, gratuita
Russas, 26/10/20 06:18, 21, inteira
Russas, 26/10/20 06:18, 46, meia
Russas, 26/10/20 06:18, 29, inteira
Russas, 26/10/20 06:18, 55, inteira
Russas, 26/10/20 06:18, 34, inteira
Russas, 26/10/20 06:18, 12, meia
Russas, 26/10/20 06:18, 47, gratuita
Russas, 26/10/20 06:18, 54, inteira
Russas, 26/10/20 06:18, 58, meia
Russas, 26/10/20 06:18, 63, gratuita
Russas, 26/10/20 06:18, 17, meia
Russas, 26/10/20 06:18, 28, inteira
Russas, 26/10/20 06:18, 16, meia
Russas, 26/10/20 06:18, 5, meia
Russas, 26/10/20 06:18, 4, meia
Russas, 26/10/20 06:18, 13, inteira
Russas, 26/10/20 06:18, 38, gratuita
Russas, 26/10/20 06:18, 24, inteira
Russas, 26/10/20 06:18, 9, meia
Russas, 26/10/20 06:18, 39, meia
Russas, 26/10/20 06:18, 35, inteira
Russas, 26/10/20 06:18, 59, inteira
Russas, 26/10/20 06:18, 43, meia
Russas, 27/10/20 06:18, 24, meia
Russas, 27/10/20 06:18, 25, meia
Russas, 27/10/20 06:18, 51, gratuita
Russas, 27/10/20 06:18, 12, gratuita
Russas, 27/10/20 06:18, 29, meia
Russas, 27/10/20 06:18, 34, meia
Russas, 27/10/20 06:18, 4, inteira
Russas, 27/10/20 06:18, 1, gratuita
Russas, 27/10/20 06:18, 50, meia
Russas, 27/10/20 06:18, 17, meia
Russas, 28/10/20 06:18, 29, inteira
Russas, 28/10/20 06:18, 4, meia
Russas, 28/10/20 06:18, 46, meia
Russas, 28/10/20 06:18, 32, meia
Russas, 28/10/20 06:18, 62, inteira
Russas, 28/10/20 06:18, 47, inteira
Russas, 29/10/20 06:18, 2, inteira
Russas, 29/10/20 06:18, 61, meia
Russas, 29/10/20 06:18, 27, inteira
Russas, 29/10/20 06:18, 22, inteira
Russas, 29/10/20 06:18, 33, inteira
Russas, 29/10/20 06:18, 14, gratuita
Russas, 29/10/20 06:18, 60, inteira
Russas, 29/10/20 06:18, 45, gratuita
Russas, 29/10/20 06:18, 53, meia
Russas, 29/10/20 06:18, 15, meia
Russas, 29/10/20 06:18, 18, inteira
Russas, 29/10/20 06:18, 49, inteira
Russas, 29/10/20 06:18, 31, inteira
Russas, 29/10/20 06:18, 37, meia
Russas, 29/10/20 06:18, 11, gratuita
Russas, 29/10/20 06:18, 52, inteira
Russas, 29/10/20 06:18, 57, inteira
Russas, 29/10/20 06:18, 30, meia
Russas, 30/10/20 06:18, 55, inteira
Russas, 30/10/20 06:18, 39, meia
Russas, 30/10/20 06:18, 9, gratuita
Russas, 30/10/20 06:18, 35, meia
Russas, 30/10/20 06:18, 51, gratuita
Russas, 30/10/20 06:18, 17, inteira
Russas, 30/10/20 06:18, 32, inteira
Russas, 30/10/20 06:18, 47, gratuita
Russas, 30/10/20 06:18, 12, gratuita
Russas, 30/10/20 06:18, 16, inteira
Russas, 30/10/20 06:18, 24, meia
Russas, 30/10/20 06:18, 34, gratuita
Russas, 30/10/20 06:18, 54, meia
Russas, 30/10/20 06:18, 46, inteira
Russas, 30/10/20 06:18, 43, inteira
Russas, 30/10/20 06:18, 28, meia
Russas, 30/10/20 06:18, 29, inteira
Russas, 30/10/20 06:18, 50, inteira
Russas, 30/10/20 06:18, 8, meia
Russas, 30/10/20 06:18, 20, meia
Russas, 30/10/20 06:18, 62, meia
Russas, 30/10/20 06:18, 21, inteira
Russas, 30/10/20 06:18, 42, gratuita
Russas, 30/10/20 06:18, 13, meia
Russas, 30/10/20 06:18, 58, inteira
Russas, 30/10/20 06:18, 4, meia
Russas, 30/10/20 06:18, 25, meia
Russas, 31/10/20 06:18, 35, inteira
Russas, 31/10/20 06:18, 43, meia
Russas, 31/10/20 06:18, 34, inteira
Russas, 31/10/20 06:18, 8, inteira
Russas, 31/10/20 06:18, 17, inteira
Russas, 31/10/20 06:18, 50, meia
Russas, 31/10/20 06:18, 63, meia
Russas, 31/10/20 06:18, 62, meia
Russas, 31/10/20 06:18, 25, inteira
Russas, 31/10/20 06:18, 46, inteira
Russas, 31/10/20 06:18, 12, inteira
Russas, 31/10/20 06:18, 1, meia
Russas, 31/10/20 06:18, 32, meia
Russas, 01/11/20 06:18, 1, inteira
Russas, 01/11/20 06:18, 58, gratuita
Russas, 01/11/20 06:18, 24, meia
Russas, 01/11/20 06:18, 55, gratuita
Russas, 01/11/20 06:18, 39, gratuita
Russas, 01/11/20 06:18, 42, inteira
Russas, 01/11/20 06:18, 25, meia
Russas, 01/11/20 06:18, 9, inteira
Russas, 01/11/20 06:18, 21, inteira
Russas, 01/11/20 06:18, 47, meia
Russas, 01/11/20 06:18, 8, inteira
Russas, 01/11/20 06:18, 17, meia
Russas, 01/11/20 06:18, 16, inteira
Russas, 01/11/20 06:18, 38, meia
Russas, 01/11/20 06:18, 51, inteira
Russas, 01/11/20 06:18, 32, inteira
Russas, 01/11/20 06:18, 62, inteira
Russas, 01/11/20 06:18, 29, meia
Russas, 01/11/20 06:18, 50, gratuita
Russas, 01/11/20 06:18, 46, meia
Russas, 02/11/20 06:18, 25, gratuita
Russas, 02/11/20 06:18, 16, inteira
Russas, 02/11/20 06:18, 1, meia
Russas, 02/11/20 06:18, 21, inteira
Russas, 02/11/20 06:18, 46, gratuita
Russas, 02/11/20 06:18, 9, meia
Russas, 02/11/20 06:18, 17, gratuita
Russas, 02/11/20 06:18, 39, inteira
Russas, 02/11/20 06:18, 12, inteira
Russas, 02/11/20 06:18, 58, inteira
Russas, 02/11/20 06:18, 59, inteira
Russas, 02/11/20 06:18, 20, meia
Russas, 02/11/20 06:18, 34, meia
Russas, 02/11/20 06:18, 29, gratuita
Russas, 02/11/20 06:18, 13, meia
Russas, 02/11/20 06:18, 54, inteira
Russas, 02/11/20 06:18, 5, gratuita
Russas, 02/11/20 06:18, 43, inteira
Russas, 02/11/20 06:18, 50, inteira
Benfica, 19/10/20 17:37, 29, inteira
Benfica, 19/10/20 17:37, 32, gratuita
Benfica, 19/10/20 17:37, 8, inteira
Benfica, 19/10/20 17:37, 36, inteira
Benfica, 19/10/20 17:37, 28, inteira
Benfica, 19/10/20 17:37, 12, inteira
Benfica, 19/10/20 17:37, 16, gratuita
Benfica, 19/10/20 17:37, 9, inteira
Benfica, 19/10/20 17:37, 13, gratuita
Benfica, 19/10/20 17:37, 4, inteira
Benfica, 19/10/20 17:37, 5, meia
Benfica, 19/10/20 17:37, 20, inteira
Benfica, 19/10/20 17:37, 17, meia
Benfica, 19/10/20 17:37, 21, inteira
Benfica, 20/10/20 17:37, 1, inteira
Benfica, 20/10/20 17:37, 25, inteira
Benfica, 20/10/20 17:37, 4, meia
Benfica, 20/10/20 17:37, 36, inteira
Benfica, 20/10/20 17:37, 17, inteira
Benfica, 20/10/20 17:37, 24, meia
Benfica, 20/10/20 17:37, 33, inteira
Benfica, 20/10/20 17:37, 40, inteira
Benfica, 20/10/20 17:37, 16, meia
Benfica, 20/10/20 17:37, 20, inteira
Benfica, 20/10/20 17:37, 32, inteira
Benfica, 20/10/20 17:37, 8, inteira
Benfica, 20/10/20 17:37, 37, gratuita
Benfica, 20/10/20 17:37, 12, inteira
Benfica, 20/10/20 17:37, 13, meia
Benfica, 20/10/20 17:37, 44, meia
Benfica, 20/10/20 17:37, 29, inteira
Benfica, 21/10/20 17:37, 38, inteira
Benfica, 21/10/20 17:37, 7, meia
Benfica, 21/10/20 17:37, 30, gratuita
Benfica, 21/10/20 17:37, 10, inteira
Benfica, 21/10/20 17:37, 27, gratuita
Benfica, 21/10/20 17:37, 34, inteira
Benfica, 21/10/20 17:37, 23, meia
Benfica, 21/10/20 17:37, 22, inteira
Benfica, 21/10/20 17:37, 18, meia
Benfica, 21/10/20 17:37, 31, meia
Benfica, 21/10/20 17:37, 26, inteira
Benfica, 21/10/20 17:37, 2, meia
Benfica, 21/10/20 17:37, 43, inteira
Benfica, 21/10/20 17:37, 15, inteira
Benfica, 21/10/20 17:37, 19, gratuita
Benfica, 21/10/20 17:37, 14, meia
Benfica, 21/10/20 17:37, 42, inteira
Benfica, 21/10/20 17:37, 39, meia
Benfica, 22/10/20 17:37, 27, inteira
Benfica, 22/10/20 17:37, 2, meia
Benfica, 22/10/20 17:37, 34, meia
Benfica, 23/10/20 17:37, 19, inteira
Benfica, 23/10/20 17:37, 34, gratuita
Benfica, 24/10/20 17:37, 29, inteira
Benfica, 24/10/20 17:37, 20, inteira
Benfica, 26/10/20 17:37, 9, gratuita
Benfica, 26/10/20 17:37, 40, meia
Benfica, 26/10/20 17:37, 1, meia
Benfica, 26/10/20 17:37, 28, inteira
Benfica, 26/10/20 17:37, 13, inteira
Benfica, 26/10/20 17:37, 4, meia
Benfica, 26/10/20 17:37, 16, inteira
Benfica, 26/10/20 17:37, 20, gratuita
Benfica, 26/10/20 17:37, 21, meia
Benfica, 26/10/20 17:37, 37, gratuita
Benfica, 26/10/20 17:37, 25, inteira
Benfica, 27/10/20 17:37, 3, inteira
Benfica, 27/10/20 17:37, 6, meia
Benfica, 28/10/20 17:37, 36, inteira
Benfica, 28/10/20 17:37, 21, meia
Benfica, 28/10/20 17:37, 12, gratuita
Benfica, 28/10/20 17:37, 5, meia
Benfica, 28/10/20 17:37, 40, inteira
Benfica, 28/10/20 17:37, 44, inteira
Benfica, 28/10/20 17:37, 37, gratuita
Benfica, 28/10/20 17:37, 20, inteira
Benfica, 28/10/20 17:37, 1, meia
Benfica, 28/10/20 17:37, 32, meia
Benfica, 28/10/20 17:37, 33, gratuita
Benfica, 28/10/20 17:37, 25, meia
Benfica, 28/10/20 17:37, 29, inteira
Benfica, 28/10/20 17:37, 8, inteira
Benfica, 28/10/20 17:37, 41, meia
Benfica, 28/10/20 17:37, 13, meia
Benfica, 28/10/20 17:37, 16, inteira
Benfica, 28/10/20 17:37, 4, inteira
Benfica, 28/10/20 17:37, 17, inteira
Benfica, 29/10/20 17:37, 38, gratuita
Benfica, 29/10/20 17:37, 34, meia
Benfica, 31/10/20 17:37, 11, gratuita
Benfica, 31/10/20 17:37, 7, meia
Benfica, 31/10/20 17:37, 10, meia
Benfica, 01/11/20 17:37, 2, meia
Benfica, 01/11/20 17:37, 38, inteira
Benfica, 01/11/20 17:37, 15, gratuita
Benfica, 01/11/20 17:37, 34, gratuita
Benfica, 01/11/20 17:37, 42, inteira
Benfica, 01/11/20 17:37, 19, inteira
Benfica, 01/11/20 17:37, 23, inteira
Benfica, 01/11/20 17:37, 30, inteira
